station,DIFF_TMAX,DIFF_TMIN,DIFF_PRCP,NRECORDS,TMAX,TMIN,PRCP,SIMILARIDAD
BR002451015,4549848.68,1826001.2,2444792.3725,11703,19.71741031,12.4911357103,14.453478756,16.1042730101
IN020040301,10251742.77,3781797.21,5614561.25,25532,20.0380950544,12.170451799,14.8291239104,16.1042734267
PK008109900,6905056.21,2416959.25,2939359.8,16862,20.2362048291,11.9723697689,13.2029759641,16.104287299
BR038197310,6302499.86,2351122.48,2162215.69,15763,19.9957171396,12.2128827933,11.7119731869,16.1042999664
IN001161500,10253351.91,3782450.18,3721629.00938,25536,20.0380980239,12.1705491175,12.0723023649,16.1043235707
BR038770280,10099252.24,3938011.24,2256803.68826,25689,19.8276393262,12.3812609314,9.3728850771,16.1044501288
AJ000037962,3070475.07,1257104.29,688167.95,7959,19.6414495332,12.5677172659,9.29860862587,16.1045833996
BR001149000,2908678.2,1167215.39,1785660.57,7481,19.7182337482,12.4909559048,15.4496849268,16.1045948265
SF002988710,12731392.86,4872310.75,2724479.81139,32152,19.8991242254,12.3101542001,9.20529690035,16.1046392127
BR038676420,9537288.34,3696256.38,2210235.5575,24202,19.8512028899,12.3582055745,9.55638531827,16.1047042322
BR002244030,4928306.52,1996512.0,2059705.91,12722,19.6820875826,12.5273227562,12.724036667,16.1047051694
SF000367290,17240803.92,6387520.1,3936254.81833,43006,20.0223122994,12.1871347935,9.56702871191,16.1047235465
IN023230500,9527885.32,3488612.62,3032727.6,23661,20.0669659079,12.1425479175,11.3214005005,16.1047569127
IN023400600,9976016.79,3665679.9,3381700.64361,24807,20.0535591055,12.1559847272,11.6756335752,16.1047719163
KG000036967,1972544.19,794305.95,433053.98,5080,19.7052302801,12.5043767928,9.23292188079,16.1048035365
KG000038349,1972544.19,794305.95,459342.81,5080,19.7052302801,12.5043767928,9.50903848936,16.1048035365
IN001100301,7901401.12,3029181.56,4691403.66,19967,19.8927876113,12.3170369208,15.3283353132,16.104912266
BR048106880,10125799.58,3946757.07,2123086.72732,25751,19.8297671312,12.3800713705,9.08002027403,16.1049192509
SF003314740,13115373.03,5018255.2,2642169.47278,33118,19.9002381071,12.3096107697,8.93199115504,16.1049244384
IN001161200,9527767.53,3544247.88,3560394.93,23802,20.0073168806,12.2026827004,12.2304478887,16.1049997905
SF005481650,10960469.62,4220325.58,2927282.19,27743,19.8764065133,12.3337819766,10.2720135658,16.105094245
ASN00080081,17647942.09,6696629.89,3484963.16688,44421,19.9320913751,12.278179633,8.85737293114,16.105135504
BR001757001,1721265.6,684006.54,794157.02,4410,19.7562562209,12.4540565202,13.419424612,16.1051563705
UY000001792,3867595.4,1534916.34,1707039.92,9904,19.7612859106,12.4490737242,13.128542756,16.1051798174
SF000525900,15230356.41,5687590.31,2891861.2975,38103,19.9928840778,12.2175624456,8.71182502526,16.1052232617
KZ000035053,3419487.07,1404501.88,676520.04,8874,19.630021296,12.5806027826,8.73133438457,16.1053120393
IN004140100,9541193.6,3484112.48,4565463.98,23668,20.0780057279,12.1329191413,13.8887026517,16.1054624346
BR001954005,2590877.76,1024491.86,1361064.94,6625,19.7756387584,12.4354445339,14.3333096153,16.1055416461
IN020051101,10255015.89,3783502.3,6807249.6525,25537,20.0393315435,12.1720033416,16.3267935418,16.1056674425
IN024111300,7458783.57,2782164.66,3628751.22722,18651,19.9978332026,12.2135061052,13.948500965,16.1056696539
IN004160900,10225080.74,3776212.55,3936940.1425,25472,20.0355768097,12.1757772026,12.4321969871,16.1056770061
BR000342002,4989249.73,2013241.68,2535731.11,12858,19.6983981155,12.5129942726,14.0431614467,16.105696194
WA008756290,2175648.18,907119.8,579464.84,5679,19.5730452233,12.638524915,10.1013079304,16.1057850691
IN001190800,10196590.0,3758826.42,4440348.77,25383,20.0426897349,12.1689935383,13.2262603367,16.1058416366
IN006021001,9901865.89,3641876.6,3098436.64,24628,20.0513652264,12.1604050388,11.2164839021,16.1058851326
BR038436670,10395953.64,4021466.27,3206634.54387,26358,19.8598489145,12.3519631794,11.0298220692,16.105906047
ASN00076054,8010939.03,2973155.19,1426015.37,19993,20.0171724281,12.1946630922,8.44545632316,16.1059177602
KZ000036831,5020931.37,2066357.84,974970.56,13039,19.6232076675,12.5886924478,8.64716225933,16.1059500576
EN000026145,4231002.24,1741033.59,864997.88,10987,19.6237528423,12.5882109702,8.87294846859,16.1059819062
BR048408240,2999319.24,1273497.14,674911.970319,7885,19.5034076336,12.7086125112,9.25172502943,16.1060100724
MGM00044305,3368040.02,3989417.01,1011062.15,14156,15.4247574873,16.7874387278,8.45120524902,16.1060981076
BR047659540,10450028.34,4049522.79,2445662.25354,26512,19.8535186688,12.3589244721,9.60454940377,16.1062215704
BR038918770,10450028.34,4049522.79,2091780.20057,26512,19.8535186688,12.3589244721,8.88253195265,16.1062215704
IN001120801,10261685.94,3786026.11,2275486.7316,25552,20.0399627553,12.1724879406,9.43679898888,16.1062253479
SF000847010,17936471.77,6615084.87,3232410.98,44656,20.0414250821,12.1710431087,8.50791959868,16.1062340954
ASN00053005,13369344.54,4850458.33,3323416.39,33080,20.1035293063,12.109010019,10.0232745924,16.1062696626
IN012221400,9855127.51,3603363.9,6868783.98,24456,20.0742075937,12.138397316,16.7589658602,16.1063024549
IN019180301,10247231.04,3780029.19,2938685.04,25514,20.0407508335,12.1718979116,10.7321626379,16.1063243725
ASN00005067,3416470.49,1395148.64,929562.07,8845,19.6535006886,12.5591810573,10.2515675703,16.1063408729
IN005030100,10173937.01,3747043.34,3962619.63,25316,20.0468886787,12.1659720584,12.511046833,16.1064303685
ASN00015531,14254953.33,5271485.65,2848974.8,35525,20.0316100167,12.1814635775,8.95524064307,16.1065367971
KG000036914,4254120.63,1756963.52,885312.81,11062,19.6104731971,12.6027274758,8.94605465392,16.1066003364
BR027881520,10314346.73,3988778.53,3787656.13278,26146,19.8617831018,12.3514326145,12.0360128753,16.1066078581
IN001160201,9997590.31,3677932.11,5281304.04,24866,20.0514001194,12.1618289102,14.5736260101,16.1066145148
IN019211800,1902207.69,791999.19,530511.9,4962,19.5794544427,12.6337997455,10.3399677705,16.1066270941
BR047370770,10047751.66,3902771.86,2757831.72583,25513,19.8451178239,12.3681805935,10.396882053,16.1066492087
SF000933140,15579333.99,5814335.49,2937395.71,38960,19.9970056729,12.2163247585,8.68303904716,16.1066652157
BR001640012,1148787.13,422524.41,424118.96,2857,20.0523215683,12.1610418159,12.1839672707,16.1066816921
SF002883780,15017687.48,5651077.8,3456390.8525,37673,19.9657867584,12.2475872052,9.57847391239,16.1066869818
SF000917630,9703445.97,3847983.48,2115165.29,24836,19.7661538061,12.4473176832,9.2285045344,16.1067357447
RQC00669421,5341955.65,2187825.24,3037766.32,13845,19.6428119523,12.5707107687,14.8125797415,16.1067613605
SF004041520,12825452.81,4934198.51,2690622.42186,32446,19.8818032454,12.3318356175,9.10638057778,16.1068194315
ASN00047041,19817106.13,7451580.46,3694053.5625,49697,19.9689408761,12.2450090689,8.62157295758,16.1069749725
IN006080200,10092842.85,3713451.43,3025582.8225,25103,20.0513649954,12.1625898313,10.97846723,16.1069774133
IN006021400,9811540.12,3599671.48,3585997.59,24377,20.06219574,12.1518193578,12.1287171469,16.1070075489
BR046190580,2797864.92,1192299.06,1127239.05,7365,19.4906802106,12.7234891908,12.3714794206,16.1070847007
BR038521970,10438118.95,4044983.73,3383764.46417,26479,19.8545629251,12.3596906156,11.3044457184,16.1071267703
KZ000038452,4854136.34,1995304.35,1051196.1,12598,19.6293167533,12.5850160189,9.13463226344,16.1071663861
BR047945680,6527686.63,2651909.16,2236616.3825,16864,19.6743028341,12.5400429781,11.5163658774,16.1071729061
BR001642012,2028685.44,825368.27,826251.98,5244,19.6687162308,12.5456319645,12.552346382,16.1071740977
LT002334390,8662077.79,3429254.98,2267701.61,22155,19.7731182054,12.4412498492,10.1171240951,16.1071840273
ASN00070235,18494505.03,7611181.45,4408079.85708,48021,19.6248233657,12.5895566959,9.58096220541,16.1071900308
IN017060501,8361285.12,2992610.48,3056435.395,20581,20.1559503662,12.058460356,12.1863703905,16.1072053611
IN023440400,9322008.47,3384135.95,4369265.3,23068,20.1024863193,12.1120855421,13.7625603524,16.1072859307
BR002955002,5352620.37,2166102.06,3411726.5,13807,19.6894488209,12.5253478347,15.7194534502,16.1073983278
UY000001444,3582533.23,1428847.45,1782329.1,9189,19.7451750334,12.4697804261,13.9270720756,16.1074777298
IN004021100,9675589.48,3558094.96,5650451.72,24059,20.0539501366,12.1610193974,15.3250816887,16.107484767
IN005161400,10124114.91,3726915.92,4112105.31,25184,20.0500831286,12.1650092139,12.7782022813,16.1075461713
IN005160402,9276306.74,3381966.19,5614349.84,22991,20.0867012247,12.1284611127,15.626827016,16.1075811687
ASN00037117,2277636.16,819847.85,644912.84,5618,20.1349848475,12.0802455923,10.7141974195,16.1076152199
ASN00086176,16389025.87,6089397.04,3778221.02694,40911,20.0150427834,12.20020416,9.6100054226,16.1076234717
BR002648001,9200308.41,3645894.68,3971228.74,23539,19.770023634,12.4453769441,12.9887825737,16.107700289
IN001050700,10200862.2,3759325.86,4404272.43,25385,20.046098341,12.1693225476,13.1719023838,16.1077104443
RSM00029562,7981161.04,4906033.55,1822136.63,24476,18.0577158436,14.1577759306,8.62820086812,16.1077458871
IN001102500,1935185.16,803169.97,732243.26,5041,19.5930891144,12.6225000864,12.0522836081,16.1077946004
IN005042100,10262131.53,3786936.14,4137360.19389,25550,20.0411821897,12.1744272419,12.7252467885,16.1078047158
BR038539430,10481248.01,4058049.67,2048976.0854,26577,19.8588237109,12.3567909954,8.78042356367,16.1078073532
BR038189890,2909008.76,1234387.66,871234.08,7644,19.5079743252,12.7076559041,10.6759637009,16.1078151146
WA004185290,1693266.24,703266.04,347550.26,4412,19.5904707903,12.6253106027,8.87546379976,16.1078906965
IN023041100,1874833.6,760002.53,1092710.65,4839,19.6835556779,12.5322689912,15.0270861736,16.1079123345
ASN00070160,7520150.64,2824712.98,2252648.5775,18849,19.9741870666,12.2417358907,10.9320740659,16.1079614787
ASN00018010,13256571.1,4983350.56,2488815.77,33237,19.971224523,12.2447468555,8.65337384145,16.1079856893
IN012132200,2141424.54,885476.69,2020822.41,5570,19.6075707175,12.6084287587,19.0474339866,16.1079997381
IN011340500,9846422.96,3616937.09,3862521.0975,24472,20.0587798377,12.1572611409,12.5632123443,16.1080204893
BR038768680,10480765.38,4057516.98,2203982.00316,26574,19.8594873828,12.3566773741,9.10700461434,16.1080823784
BR047761380,10480765.22,4057124.94,2803316.09583,26573,19.8598609056,12.3563128954,10.2710712414,16.1080869005
BR038336390,10480765.22,4057124.94,2355490.49358,26573,19.8598609056,12.3563128954,9.41500129635,16.1080869005
IN017120500,8262631.68,2951899.36,3513734.88611,20322,20.1639667858,12.0522338557,13.149258759,16.1081003207
ASN00068177,8779398.92,3354729.7,6716958.00806,22149,19.9092697071,12.3069859621,17.4144296444,16.1081278346
IN007052500,2664007.07,1101117.43,1858145.0525,6928,19.6093747832,12.6070326954,16.3770572483,16.1082037393
IN099990103,10065937.69,3707692.43,5078220.31,25042,20.0489952637,12.1679479844,14.2403696702,16.1084716241
ASN00080031,11620749.83,4333013.84,2268576.09,29044,20.0027110733,12.2142505405,8.83788734094,16.1084808069
IN009170801,2668706.55,1103069.96,585330.885208,6940,19.6096876238,12.6072914724,9.18376971133,16.1084895481
IN009063200,2668706.55,1103069.96,2324009.28411,6940,19.6096876238,12.6072914724,18.2994987574,16.1084895481
ASN00017025,6636041.49,2607441.47,1149140.54,16921,19.8034808892,12.4135006554,8.24087943413,16.1084907723
ASN00004062,3916821.01,1393509.13,813500.08,9618,20.1801540167,12.0368409748,9.19679304363,16.1084974957
ASN00044080,9912802.65,3756551.49,2527001.215,24928,19.9413479784,12.2758325284,10.0683663004,16.1085902534
SF001793530,12885922.67,4936113.88,2737072.84556,32538,19.9004241536,12.3167792544,9.17165585797,16.108601704
IN001050800,10268649.65,3788355.17,3538591.79556,25561,20.0432317563,12.1740876487,11.7659314271,16.1086597025
IN006041100,9503666.12,3464335.5,2815690.70944,23550,20.0886211943,12.1287073261,10.9344518927,16.1086642602
CA004047081,4817570.0,8246982.69,1930577.67,24732,13.9567531712,18.2607210638,8.83515189596,16.1087371175
ASN00050090,9904482.4,3459497.61,2061023.51028,24154,20.249829054,11.9677356165,9.23734027412,16.1087823352
ASN00047011,8476931.91,3061426.19,1533477.34,20932,20.1239849723,12.0936259947,8.55920283565,16.1088054835
IN003071700,7058286.0,2595209.13,4302519.64,17547,20.0561785791,12.1614327376,15.6588546429,16.1088056583
BR038014410,10190604.18,3988711.59,2504673.97577,25945,19.8186071518,12.3990805116,9.82536661357,16.1088438317
ASN00048110,12990700.92,4792204.94,2934199.2375,32335,20.0437907171,12.173942849,9.52595152794,16.1088667831
ASN00011006,8498788.19,3309172.01,1515327.2,21594,19.8386426372,12.3792154808,8.37696422842,16.108929059
IN001114200,10231249.81,3772994.1,3833316.00611,25463,20.045161486,12.1727380964,12.2696599417,16.1089497912
ASN00015536,5844636.08,2343384.97,1193713.09,15019,19.7268720951,12.4911180109,8.91516672584,16.108995053
IN012220700,10481847.85,3892312.4,2500436.445,26155,20.0189623833,12.1990632407,9.77756131246,16.109012812
IN005110902,10262151.87,3786871.78,4752394.235,25546,20.0427710181,12.1752768799,13.6393846184,16.109023949
IN004163200,10256480.07,3786438.36,3558338.37944,25536,20.0411544681,12.1769636835,11.8044888852,16.1090590758
IN004102601,10256480.07,3786438.36,3424470.81518,25536,20.0411544681,12.1769636835,11.5803130503,16.1090590758
SF002578450,12392449.84,4795911.66,2440676.88361,31413,19.8620411674,12.3560848018,8.8145559091,16.1090629846
ASN00048228,3724307.05,1169218.58,690458.45,8735,20.6486320268,11.5695481906,8.89072791906,16.1090901087
ASN00047044,5720031.24,2267469.89,1131192.64,14634,19.7705010085,12.4477036143,8.79198138776,16.1091023114
IN004030200,9925137.76,3651999.87,3972611.78056,24680,20.0537545036,12.1644590017,12.6871912152,16.1091067527
KZ000029707,4144498.45,1719992.11,858445.77,10794,19.5949781667,12.6232743314,8.91795395389,16.109126249
ASN00016013,6451817.34,2925740.8,1504063.42,17405,19.2532485721,12.9652504429,9.29599883657,16.1092495075
BR001249001,2915373.02,1170362.58,1715046.49,7495,19.7224673865,12.4960972159,15.12697642,16.1092823012
BR000747001,3158241.14,1272945.98,1971746.96,8132,19.707156173,12.5114113186,15.5713728911,16.1092837458
ASN00076092,12741995.24,4639724.77,2247066.4775,31559,20.093569925,12.1250766497,8.43813256011,16.1093232873
BR048067420,10370179.51,4018945.1,2567125.36205,26300,19.8570743923,12.3616989431,9.8797433851,16.1093866677
BR047776420,10468183.4,4054766.46,2340693.43641,26543,19.8591500785,12.3596997069,9.39068483258,16.1094248927
IN001010800,2668654.71,1103058.4,1105498.44,6939,19.6109101031,12.6081338108,12.622071131,16.1095219569
IN019200100,10247447.49,3780383.62,2324739.52,25505,20.0444981258,12.1746160122,9.54716625257,16.109557069
IN003072300,8993423.53,3252937.12,3758160.09944,22218,20.1191691487,12.0999995164,13.0057426874,16.1095843326
WA010066890,1939904.17,805905.36,518114.9,5054,19.5917179327,12.627704293,10.1250090993,16.1097111128
KZ000035986,4864604.82,1998736.85,938615.84,12619,19.6341142007,12.5853512093,8.62445120401,16.109732705
IN011290300,9854549.59,3661571.29,4123248.81778,24593,20.0176289462,12.2019149122,12.9483376745,16.1097719292
IN011220700,9849418.43,3659589.42,3573596.77,24580,20.0177082203,12.2018376546,12.0576267016,16.1097729374
ASN00088015,18734388.64,7110036.43,3806520.31554,47131,19.9373042049,12.2823815838,8.98691737313,16.1098428944
BR001152001,1612302.32,610661.21,761730.28,4053,19.9450411919,12.2747276572,13.7092061796,16.1098844245
ASN00033077,16212670.37,6681816.13,9919790.40472,42106,19.6225427255,12.5972360463,15.3489706258,16.1098893859
IN011210800,9188688.38,3441752.04,4623122.17,23001,19.9872664782,12.2325339639,14.1773260087,16.109900221
BR000639045,11456598.27,4413178.95,3955202.195,28986,19.8807927693,12.3390471873,11.6812737337,16.1099199783
SF000283350,17275936.45,6405755.98,3203585.61,43079,20.0257132057,12.1941740259,8.62353559671,16.1099436158
SF004028270,14670054.3,5550703.74,3383527.11,36863,19.948972082,12.2709641119,9.58052905152,16.109968097
IN024020500,9156395.89,3309729.96,11167557.9908,22614,20.1221131584,12.0978330432,22.222372046,16.1099731008
SF001672640,8918565.54,3346641.99,1631314.81,22340,19.9804801118,12.2394821564,8.54529982271,16.1099811341
ASN00039069,15871706.68,6344943.46,5482799.99861,40734,19.7393698742,12.4805966751,11.6017278172,16.1099832747
IN004100700,9450599.41,3506283.32,4206861.835,23571,20.0235314137,12.1964797461,13.3594974215,16.1100055799
SF000735550,17041065.1,6318673.53,3149174.15431,42493,20.0257906217,12.1942266225,8.60874101236,16.1100086221
IN005160600,9981037.59,3668202.82,3881400.54,24805,20.0594134543,12.1606574327,12.509058262,16.1100354435
IN023420800,10121894.33,3729756.16,4550347.54,25180,20.0494764609,12.1706103118,13.4429449771,16.1100433863
ASN00046021,6038291.91,2078626.29,1104960.02,14644,20.3061313961,11.9140206311,8.6864719615,16.1100760136
IN012211000,9986498.79,3676783.77,2472468.09,24835,20.0527779463,12.1675170313,9.97776487126,16.1101474888
BR038856440,10275649.46,3992868.39,2167651.39898,26084,19.8480362508,12.3724412996,9.11606943459,16.1102387752
CA004065058,4372744.29833,7177890.03333,1654294.45778,21919,14.1242915234,18.0962268554,8.68752443377,16.1102591894
IN003080200,8502538.38,3051817.64,4443626.45,20943,20.1490629702,12.0714612088,14.5663025158,16.1102620895
AJ000037835,4828899.09,1984268.53,1008410.79,12526,19.6344102601,12.5861823231,8.9724808132,16.1102962916
BR001349001,2916372.07,1170921.34,1768890.7,7497,19.7232150376,12.4974125106,15.3605492064,16.1103137741
ASN00027007,3125332.81,1197182.57,2034301.84,7890,19.9025917197,12.3180422971,16.0571769881,16.1103170084
IN020121000,10124951.2,3735360.43,5240948.3,25198,20.0453403042,12.1753995253,14.4218808095,16.1103699147
IN019040700,10109371.35,3724817.18,2686876.16,25147,20.0502126958,12.1705271628,10.336671964,16.1103699293
BR002955006,4049660.36,1615390.12,2766663.32,10384,19.7481747123,12.4725821029,16.3228434891,16.1103784076
IN005042300,10650659.36,3930107.88,6418583.71778,26508,20.0447094954,12.1762555672,15.5607714521,16.1104825313
BR057115930,9787939.32,3764308.31,3479330.21,24747,19.8876906051,12.333357322,11.8573201158,16.1105239636
IN012131900,10265316.82,3787607.64,3008378.405,25548,20.0450768245,12.175983144,10.8514500964,16.1105299843
ASN00019045,8651683.92,3230348.86,1502970.7,21629,20.0000969992,12.2209929293,8.33598715584,16.1105449642
IN024050200,10269262.31,3789321.26,9056275.45861,25558,20.0450060072,12.1763544092,18.8239768013,16.1106802082
SF001260820,16214533.44,6033600.11,3405635.10972,40483,20.0131699839,12.2082079208,9.17197184647,16.1106889523
IN006011500,9260517.73,3366497.76,5588068.63,22918,20.1015374908,12.1199494192,15.6150186795,16.110743455
KZ000035107,4394687.75,1834728.15,878429.38,11470,19.5741225317,12.6474844238,8.75128278055,16.1108034777
IN004170300,10255535.33,3784509.24,3737286.85056,25524,20.0449417974,12.1767227282,12.1005148352,16.1108322628
IN005130200,10271837.57,3790403.25,4064761.34861,25564,20.0451664638,12.1766634689,12.6096525973,16.1109149663
VE000001790,4114087.38,1659012.77,1498359.83,10593,19.7073064353,12.5145540496,11.893195957,16.1109302424
BR038776920,10173819.57,3959987.62,2860282.34,25840,19.842471307,12.3794303137,10.5210285154,16.1109508104
IN011190700,10091554.28,3719491.26,4155756.9,25104,20.0496856146,12.1722344337,12.8662979465,16.1109600241
VE000005408,3697798.67,1493934.26,2370543.44,9528,19.7002055113,12.5217454012,15.7733189361,16.1109754562
IN020032501,10265229.67,3788216.25,2938886.7999,25548,20.0449917355,12.1769613509,10.7253870927,16.1109765432
IN005050300,9984313.62,3674408.61,4253834.73,24823,20.0554297952,12.1665260796,13.0907091171,16.1109779374
IN004091500,10214733.8,3767138.77,4145652.52024,25416,20.0474863159,12.1745301176,12.7715276489,16.1110082168
IN024150400,7669376.16,2754704.0,5158836.55,18894,20.1473561695,12.074676783,16.5239521452,16.1110164763
IN018080700,9184288.18,3340139.46,2882602.01,22732,20.1003642453,12.1216984635,11.2609108136,16.1110313544
IN006021300,9406563.68,3489897.79,2640011.57,23458,20.0248839996,12.1972201604,10.6085841123,16.11105208
VE000000247,3820388.23,1536700.41,1053000.11,9827,19.7171105375,12.5050123664,10.3515105778,16.111061452
KZ000035055,4564533.07,1884117.99,893657.15,11860,19.6180498805,12.6040960378,8.6804676458,16.1110729592
IN001122200,10271350.87,3790563.73,2415991.86396,25563,20.045083629,12.1771594094,9.72169123769,16.1111215192
IN019160900,10271906.95,3790641.52,4276240.79389,25564,20.0452341601,12.1770461838,12.9335179951,16.111140172
IN024110900,10260953.52,3786343.99,5623373.59,25536,20.0455245507,12.1768119383,14.8395944948,16.1111682445
IN004090701,10121817.03,3727652.6,3464773.8059,25171,20.0529839572,12.1693527714,11.7324093917,16.1111683643
IN011340600,9604851.55,3528101.41,4109430.29,23862,20.062816813,12.1595389776,13.1231287046,16.1111778953
IN019040400,10272565.99,3790714.83,2138867.63,25565,20.0454851346,12.1769257705,9.14679731035,16.1112054526
RSM00027523,5291052.37,2160313.13,1152621.09,13689,19.6600749121,12.5623963316,9.17608481567,16.1112356218
IN001051400,10273212.64,3790754.59,3628274.62194,25566,20.0457239983,12.1767514805,11.9129325614,16.1112377394
ASN00075024,9231712.65,3299431.03,1846248.15,22700,20.1663922567,12.0560932553,9.01845428115,16.111242756
UZM00038682,3224269.78,1316942.37,570898.4,8343,19.6586895614,12.5638361349,8.27214790849,16.1112628482
IN001131400,10272034.73,3790731.84,2776611.68667,25564,20.0453588386,12.1771912548,10.4218104298,16.1112750467
IN023360100,10273503.4,3791030.15,2643633.49934,25567,20.0456156379,12.1769559075,10.1685900162,16.1112857727
ASN00078024,16843144.84,6253870.37,3207324.5825,42014,20.0223282084,12.2004941754,8.73724353198,16.1114111919
IN020040201,10271734.51,3790327.6,4734053.05,25562,20.0458500634,12.1770182995,13.6087784834,16.1114341814
IN020110700,10268492.39,3789167.89,2726450.76,25554,20.0458232883,12.1770609257,10.3292641583,16.111442107
SF004745020,13348581.5,5089030.76,2686314.4865,33633,19.9220834556,12.3008390017,8.9370795449,16.1114612286
IN009162501,10273252.89,3791023.87,2954572.94958,25566,20.0457632674,12.1771839666,10.7501857003,16.111473617
IN004132700,1392638.11,588583.54,438153.718681,3652,19.5278195553,12.6951744159,10.953372733,16.1114969856
IN004130700,1392638.11,588583.54,512556.07875,3652,19.5278195553,12.6951744159,11.8469160187,16.1114969856
IN012120100,10273147.41,3791126.42,11436416.745,25566,20.0456603578,12.1773486664,21.1501569288,16.1115045121
IN020064700,10272471.99,3790752.05,3176437.74,25564,20.0457854795,12.1772237157,11.1469427142,16.1115045976
ASN00048069,10286437.8,3735336.45,1929805.16,25444,20.1066541931,12.1163600243,8.7089147271,16.1115071087
IN020040400,10233996.43,3775682.32,5443289.42,25466,20.0466710127,12.1763565245,14.6201000897,16.1115137686
IN010041700,10268661.4,3789547.39,9980337.42889,25555,20.0455960391,12.1774324343,19.7621717669,16.1115142367
IN005120201,10274176.09,3791336.39,2777923.3638,25568,20.0458798794,12.177209585,10.4234563342,16.1115447322
BR048816360,4370286.82,1816707.26,1391839.27,11386,19.5915763273,12.6315569988,11.0562780768,16.1115666631
IN005061701,10273424.41,3791076.74,3773560.07944,25566,20.0459306065,12.1772688784,12.1491037864,16.1115997425
IN012040800,10274341.69,3791347.59,4556498.74028,25568,20.0460414293,12.1772275713,13.3495691236,16.1116345003
IN019251001,10274405.41,3791313.99,2258788.31125,25568,20.0461035906,12.1771736122,9.39916745486,16.1116386014
IN005030200,10124412.85,3725888.63,4023281.62,25169,20.0563519853,12.1669564703,12.643206644,16.1116542278
IN004090600,10273626.81,3791046.34,3576181.95035,25566,20.0461280712,12.1772200546,11.8271038751,16.1116740629
IN023511400,10264713.38,3787456.14,4554233.105,25543,20.0464493891,12.176931261,13.3527794655,16.111690325
IN019161600,10274813.45,3791524.84,2326156.35159,25569,20.0461096326,12.1772740852,9.5381155533,16.1116918589
IN019180101,10272461.76,3790623.18,2216789.19,25563,20.04616758,12.1772549004,9.31228561109,16.1117112402
AM000037791,6895806.64,2847259.9,1513036.5,17918,19.6176856638,12.6057528985,9.18924723586,16.1117192812
ASN00068132,1618179.72,690324.02,859896.88,4259,19.4921415704,12.73129767,14.2091914735,16.1117196202
KG000038351,2121238.93,878372.68,416783.65,5518,19.6066748348,12.6167809114,8.69089471576,16.1117278731
ASN00050030,4578653.73,1720669.71,847227.27,11473,19.9770061536,12.2464513063,8.59332953358,16.11172873
IN003040700,10273675.29,3791088.34,6327003.91,25566,20.0461753687,12.1772875085,15.7314103304,16.1117314386
IN009154200,10260267.17,3785902.2,10870773.7147,25532,20.0464242355,12.1770552775,20.634208278,16.1117397565
IN012040700,10273618.45,3791153.59,2703555.4948,25566,20.0461199151,12.1773923022,10.2833887016,16.1117561086
IN009150200,10264045.83,3787951.55,3739803.6425,25543,20.0457975333,12.1777276235,12.1000857609,16.1117625784
IN001071100,10274059.45,3791292.83,3007763.145,25567,20.0461581117,12.17737777,10.8463079549,16.1117679409
IN019161700,10274059.45,3791292.83,3194402.33868,25567,20.0461581117,12.17737777,11.1777636367,16.1117679409
IN009111301,10274059.45,3791292.83,2135723.13214,25567,20.0461581117,12.17737777,9.13971366444,16.1117679409
IN012051700,10274059.45,3791292.83,4261221.28388,25567,20.0461581117,12.17737777,12.9100272233,16.1117679409
IN011010700,10274059.45,3791292.83,4005794.59334,25567,20.0461581117,12.17737777,12.5171210527,16.1117679409
IN011230400,10274059.45,3791292.83,3298344.76056,25567,20.0461581117,12.17737777,11.3581640878,16.1117679409
IN011272300,10274059.45,3791292.83,2726438.385,25567,20.0461581117,12.17737777,10.3266143388,16.1117679409
IN005070600,10274059.45,3791292.83,4220837.36722,25567,20.0461581117,12.17737777,12.8487069406,16.1117679409
IN008020300,10274059.45,3791292.83,2478840.59319,25567,20.0461581117,12.17737777,9.84655733383,16.1117679409
IN019010700,10274059.45,3791292.83,2759517.76698,25567,20.0461581117,12.17737777,10.3890709349,16.1117679409
IN005180201,10274059.45,3791292.83,3262211.65806,25567,20.0461581117,12.17737777,11.2957788724,16.1117679409
IN023310300,10274059.45,3791292.83,3304886.52812,25567,20.0461581117,12.17737777,11.369422108,16.1117679409
IN011040300,10274059.45,3791292.83,3461090.1,25567,20.0461581117,12.17737777,11.6350048012,16.1117679409
IN020032401,10274059.45,3791292.83,2833583.41449,25567,20.0461581117,12.17737777,10.5275694518,16.1117679409
IN001211100,10274059.45,3791292.83,3541467.12778,25567,20.0461581117,12.17737777,11.7693295009,16.1117679409
IN011010701,10274059.45,3791292.83,4065199.65804,25567,20.0461581117,12.17737777,12.609592576,16.1117679409
IN001030601,10274059.45,3791292.83,2414765.12729,25567,20.0461581117,12.17737777,9.71846247206,16.1117679409
IN019160901,10274059.45,3791292.83,2823046.2934,25567,20.0461581117,12.17737777,10.5079770174,16.1117679409
IN001130200,10274059.45,3791292.83,1987902.42007,25567,20.0461581117,12.17737777,8.8177472367,16.1117679409
IN012100800,10274059.45,3791292.83,2305462.10542,25567,20.0461581117,12.17737777,9.4959650684,16.1117679409
IN020062700,10274059.45,3791292.83,3540303.99932,25567,20.0461581117,12.17737777,11.7673966344,16.1117679409
IN010081800,10274059.45,3791292.83,6240326.51,25567,20.0461581117,12.17737777,15.6229761986,16.1117679409
IN018141300,10274059.45,3791292.83,2283781.60742,25567,20.0461581117,12.17737777,9.45120971189,16.1117679409
